UDI,Product ID,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Air temperature [K]_normalized,Process temperature [K]_normalized,Rotational speed [rpm]_normalized,Torque [Nm]_normalized,Tool wear [min]_normalized,temp_difference,power_estimate,thermal_stress,Type_H,Type_L,Type_M
7104,H36517,300.8,310.3,1777,30.1,38,0,0,0,0,0,0,0.39748358889313457,0.19844524457052912,1.3287508788009554,-0.9917720663630544,-1.0989229091281136,9.5,5.601392816001676,1.0315824468085106,True,False,False
7105,L54284,300.9,310.4,1454,43.1,43,0,0,0,0,0,0,0.447477122656576,0.2658427600475212,-0.4728590094290193,0.3122791349445044,-1.0203734309842618,9.5,6.562718609278459,1.031571950814224,False,True,False
7106,L54285,300.9,310.4,1536,34.2,45,0,0,0,0,0,0,0.447477122656576,0.2658427600475212,-0.015484362881471545,-0.5804943797968242,-0.9889536397267212,9.5,5.501225259189444,1.031571950814224,False,True,False
7107,L54286,300.8,310.5,1482,39.0,47,0,0,0,0,0,0,0.39748358889313457,0.33324027552455165,-0.3166823008518079,-0.09899855162172583,-0.9575338484691805,9.699999999999989,6.0527803958529685,1.032247340425532,False,True,False
7108,H36521,300.9,310.5,1512,41.2,49,0,0,0,0,0,0,0.447477122656576,0.33324027552455165,-0.1493501130905099,0.12168703629186133,-0.9261140572116399,9.600000000000023,6.523656927426956,1.0319042871385844,True,False,False
7109,M21968,300.8,310.5,1511,35.8,54,0,0,0,0,0,0,0.39748358889313457,0.33324027552455165,-0.15492785268255319,-0.4199957704051252,-0.8475645790677881,9.699999999999989,5.664865430935176,1.032247340425532,False,False,True
7110,L54289,300.9,310.5,1599,40.5,57,0,0,0,0,0,0,0.447477122656576,0.33324027552455165,0.33591323141725415,0.05146889468299249,-0.8004348921814772,9.600000000000023,6.7818096135721015,1.0319042871385844,False,True,False
7111,M21970,300.8,310.4,1518,36.0,59,0,0,0,0,0,0,0.39748358889313457,0.2658427600475212,-0.11588367553825032,-0.3999334442311625,-0.7690151009239365,9.599999999999966,5.722902921771913,1.0319148936170213,False,False,True
7112,M21971,300.8,310.4,1450,39.4,62,0,0,0,0,0,0,0.39748358889313457,0.2658427600475212,-0.49516996779719236,-0.05887389927380109,-0.7218854140376255,9.599999999999966,5.982825426746256,1.0319148936170213,False,False,True
7113,L54292,300.9,310.4,1427,47.0,65,0,0,0,0,0,0,0.447477122656576,0.2658427600475212,-0.6234579784141875,0.7034944953367719,-0.6747557271513145,9.5,7.02366739972772,1.031571950814224,False,True,False
7114,L54293,300.9,310.4,1561,32.7,67,0,0,0,0,0,0,0.447477122656576,0.2658427600475212,0.12395912691961009,-0.7309618261015425,-0.6433359358937738,9.5,5.345554508325479,1.031571950814224,False,True,False
7115,H36528,300.9,310.4,1457,43.8,69,0,0,0,0,0,0,0.447477122656576,0.2658427600475212,-0.4561257906528895,0.3824972765533725,-0.6119161446362332,9.5,6.683066289663839,1.031571950814224,True,False,False
7116,M21975,301.0,310.6,1460,53.6,74,0,0,0,0,0,0,0.49747065642004595,0.4006377910015821,-0.43939257187675973,1.3655512590775327,-0.5333666664923815,9.600000000000023,8.195203686249869,1.0318936877076412,False,False,True
7117,L54296,301.0,310.5,1601,33.2,77,0,0,0,0,0,0,0.49747065642004595,0.33324027552455165,0.3470687106013407,-0.6808060106666364,-0.4862369796060705,9.5,5.566362969944497,1.0315614617940199,False,True,False
7118,L54297,300.9,310.5,1570,40.1,79,0,0,0,0,0,0,0.447477122656576,0.33324027552455165,0.1741587832479995,0.011344242335067745,-0.45481718834852986,9.600000000000023,6.593046392292386,1.0319042871385844,False,True,False
7119,L54298,300.9,310.5,1565,35.9,81,0,0,0,0,0,0,0.447477122656576,0.33324027552455165,0.14627008528778315,-0.4099646073181438,-0.42339739709098917,9.600000000000023,5.883705100010472,1.0319042871385844,False,True,False
7120,L54299,301.0,310.5,1378,44.4,83,0,0,0,0,0,0,0.49747065642004595,0.33324027552455165,-0.8967672184243075,0.44268425507526,-0.3919776058334485,9.5,6.407288721332076,1.0315614617940199,False,True,False
7121,L54300,300.9,310.5,2288,16.1,85,0,0,0,0,0,0,0.447477122656576,0.33324027552455165,4.178975810335064,-2.3961348985404256,-0.36055781457590785,9.600000000000023,3.857660488009216,1.0319042871385844,False,True,False
7122,M21981,300.9,310.4,1375,44.7,87,0,0,0,0,0,0,0.447477122656576,0.2658427600475212,-0.9135004372004373,0.47277774433620406,-0.32913802331836717,9.5,6.436537857367265,1.031571950814224,False,False,True
7123,L54302,300.9,310.4,1788,27.8,90,0,0,0,0,0,0,0.447477122656576,0.2658427600475212,1.3901060143134314,-1.2224888173636226,-0.28200833643205614,9.5,5.2054037071944705,1.031571950814224,False,True,False
7124,M21983,300.9,310.4,1576,40.4,92,0,0,0,0,0,0,0.447477122656576,0.2658427600475212,0.20762522080025908,0.04143773159601113,-0.2505885451745155,9.5,6.667755785946172,1.031571950814224,False,False,True
7125,M21984,300.8,310.3,1868,24.5,95,0,0,0,0,0,0,0.39748358889313457,0.19844524457052912,1.8363251816768926,-1.5535171992340029,-0.20345885828820448,9.5,4.792753167870981,1.0315824468085106,False,False,True
7126,L54305,300.7,310.1,1261,56.6,98,0,0,0,0,0,0,0.3474900551296647,0.06365021361650658,-1.5493627506933696,1.6664861516869693,-0.15632917140189348,9.400000000000034,7.474353335427794,1.0312603924176922,False,True,False
7127,M21986,300.6,310.0,1542,33.9,100,0,0,0,0,0,0,0.2974965213662232,-0.0037473018605238416,0.017982074670788047,-0.6105878690577683,-0.12490938014435282,9.399999999999977,5.474269557021677,1.0312707917498336,False,False,True
7128,L54307,300.6,310.0,1438,53.8,103,0,0,0,0,0,0,0.2974965213662232,-0.0037473018605238416,-0.5621028429017115,1.3856135852514946,-0.07777969325804182,9.399999999999977,8.101832652633783,1.0312707917498336,False,True,False
7129,L54308,300.6,310.0,1511,36.9,105,0,0,0,0,0,0,0.2974965213662232,-0.0037473018605238416,-0.15492785268255319,-0.3096529764483316,-0.04635990200050115,9.399999999999977,5.838925541941565,1.0312707917498336,False,True,False
7130,L54309,300.6,310.0,1635,31.0,107,0,0,0,0,0,0,0.2974965213662232,-0.0037473018605238416,0.5367118567308118,-0.9014915985802235,-0.014940110742960484,9.399999999999977,5.307885642475652,1.0312707917498336,False,True,False
7131,L54310,300.6,309.9,1428,48.8,109,0,0,0,0,0,0,0.2974965213662232,-0.07114481733755426,-0.6178802388221443,0.8840554309024335,0.016479680514580184,9.299999999999955,7.297769399937166,1.0309381237524948,False,True,False
7132,M21991,300.5,309.8,1410,44.4,111,0,0,0,0,0,0,0.2475029876027533,-0.13854233281454637,-0.718279551478923,0.44268425507526,0.04789947177212085,9.300000000000011,6.5560791705937795,1.0309484193011647,False,False,True
7133,L54312,300.5,309.9,1423,47.9,114,0,0,0,0,0,0,0.2475029876027533,-0.07114481733755426,-0.6457689367823606,0.7937749631196027,0.09502915865843185,9.399999999999977,7.13809823018117,1.0312811980033276,False,True,False
7134,M21993,300.5,309.9,1552,41.3,116,0,0,0,0,0,0,0.2475029876027533,-0.07114481733755426,0.0737594705912207,0.13171819937884197,0.12644894991597252,9.399999999999977,6.712493454812022,1.0312811980033276,False,False,True
7135,M21994,300.5,310.0,1406,50.2,119,0,0,0,0,0,0,0.2475029876027533,-0.0037473018605238416,-0.7405905098470961,1.0244917141201713,0.17357863680228353,9.5,7.3914755471777145,1.0316139767054908,False,False,True
7136,L54315,300.5,309.9,1443,48.3,122,0,0,0,0,0,0,0.2475029876027533,-0.07114481733755426,-0.5342141449414952,0.8338996154675274,0.22070832368859453,9.399999999999977,7.298868991517436,1.0312811980033276,False,True,False
7137,M21996,300.5,309.9,1343,63.7,124,0,0,0,0,0,0,0.2475029876027533,-0.07114481733755426,-1.0919881041458217,2.378698730862636,0.2521281149461352,9.399999999999977,8.958959053304012,1.0312811980033276,False,False,True
7138,M21997,300.6,310.0,1486,41.2,127,0,0,0,0,0,0,0.2974965213662232,-0.0037473018605238416,-0.29437134248363483,0.12168703629186133,0.2992578018324462,9.399999999999977,6.411477641637869,1.0312707917498336,False,False,True
7139,L54318,300.6,310.1,1297,50.0,130,0,0,0,0,0,0,0.2974965213662232,0.06365021361650658,-1.348564125379812,1.0044293879462085,0.3463874887187572,9.5,6.791287045763954,1.0316034597471724,False,True,False
7140,L54319,300.6,310.1,1495,42.3,132,0,0,0,0,0,0,0.2974965213662232,0.06365021361650658,-0.24417168615524543,0.2320298302486542,0.37780727997629787,9.5,6.622525918944391,1.0316034597471724,False,True,False
7141,L54320,300.5,309.9,1382,46.5,134,0,0,0,0,0,0,0.2475029876027533,-0.07114481733755426,-0.8744562600561344,0.6533386799018658,0.40922707123383856,9.399999999999977,6.7298146402764685,1.0312811980033276,False,True,False
7142,M22001,300.4,309.8,1356,44.4,136,0,0,0,0,0,0,0.1975094538392834,-0.13854233281454637,-1.0194774894492593,0.44268425507526,0.4406468624913792,9.400000000000034,6.304995287464656,1.0312916111850867,False,False,True
7143,H36556,300.3,309.7,1452,41.5,139,0,0,0,0,0,0,0.14751592007584194,-0.2059398482915768,-0.48401448861310586,0.1517805255528047,0.4877765493776902,9.399999999999977,6.310398994659127,1.0313020313020311,True,False,False
7144,H36557,300.3,309.7,1582,30.8,144,0,0,0,0,0,0,0.14751592007584194,-0.2059398482915768,0.24109165835251867,-0.921553924754186,0.5663260275215418,9.399999999999977,5.102691381296471,1.0313020313020311,True,False,False
7145,M22004,300.4,309.8,1517,40.3,149,0,0,0,0,0,0,0.1975094538392834,-0.13854233281454637,-0.12146141513029358,0.03140656850902976,0.6448755056653935,9.400000000000034,6.402251544664362,1.0312916111850867,False,False,True
7146,L54325,300.5,310.0,1413,44.5,152,0,0,0,0,0,0,0.2475029876027533,-0.0037473018605238416,-0.7015463327027932,0.45271541816224137,0.6920051925517046,9.5,6.584825636192272,1.0316139767054908,False,True,False
7147,L54326,300.4,309.9,1496,31.8,154,0,0,0,0,0,0,0.1975094538392834,-0.07114481733755426,-0.23859394656320215,-0.8212422938843738,0.7234249838092452,9.5,4.9819666980835695,1.031624500665779,False,True,False
7148,L54327,300.3,309.8,1466,41.2,156,0,0,0,0,0,0,0.14751592007584194,-0.13854233281454637,-0.40592613432450014,0.12168703629186133,0.7548447750667859,9.5,6.32518588333857,1.0316350316350316,False,True,False
7149,M22008,300.3,309.8,1617,40.8,158,0,0,0,0,0,0,0.14751592007584194,-0.13854233281454637,0.43631254407403297,0.08156238394393586,0.7862645663243265,9.5,6.908953817153628,1.0316350316350316,False,False,True
7150,L54329,300.2,309.8,1506,41.8,161,0,0,0,0,0,0,0.09752238631237203,-0.13854233281454637,-0.1828165506427695,0.18187401481374807,0.8333942532106375,9.600000000000023,6.592397109644988,1.0319786808794138,False,True,False
7151,L54330,300.2,309.8,1401,49.3,163,0,0,0,0,0,0,0.09752238631237203,-0.13854233281454637,-0.7684792078073124,0.9342112463373397,0.8648140444681782,9.600000000000023,7.2331448319195735,1.0319786808794138,False,True,False
7152,H36565,300.2,309.9,1906,22.9,165,0,0,0,0,0,0,0.09752238631237203,-0.07114481733755426,2.0482792861745365,-1.7140158086257027,0.8962338357257189,9.699999999999989,4.570887003874751,1.0323117921385743,True,False,False
7153,L54332,300.2,309.9,1566,36.4,170,0,0,0,0,0,0,0.09752238631237203,-0.07114481733755426,0.15184782487982643,-0.3598087918832377,0.9747833138695705,9.699999999999989,5.9694627709707815,1.0323117921385743,False,True,False
7154,L54333,300.2,310.0,1493,47.3,172,0,0,0,0,0,0,0.09752238631237203,-0.0037473018605238416,-0.255327165339332,0.7335879845977152,1.0062031051271112,9.800000000000011,7.395423604565923,1.032644903397735,False,True,False
7155,L54334,300.3,310.1,1483,39.9,174,0,0,0,0,0,0,0.14751592007584194,0.06365021361650658,-0.3111045612597646,-0.008718083838894983,1.0376228963846519,9.800000000000011,6.196638391454602,1.0326340326340326,False,True,False
7156,M22015,300.2,309.9,1569,31.2,176,0,0,0,0,0,0,0.09752238631237203,-0.07114481733755426,0.16858104365595622,-0.8814292724062612,1.0690426876421926,9.699999999999989,5.126484448633365,1.0323117921385743,False,False,True
7157,M22016,300.2,310.0,1664,30.7,179,0,0,0,0,0,0,0.09752238631237203,-0.0037473018605238416,0.6984663049000664,-0.9315850878411673,1.1161723745285035,9.800000000000011,5.3497539009320345,1.032644903397735,False,False,True
7158,L54337,300.2,310.0,1486,40.1,182,0,0,0,0,0,0,0.09752238631237203,-0.0037473018605238416,-0.29437134248363483,0.011344242335067745,1.1633020614148146,9.800000000000011,6.240297413341711,1.032644903397735,False,True,False
7159,L54338,300.2,310.0,1389,53.6,184,0,0,0,0,0,0,0.09752238631237203,-0.0037473018605238416,-0.8354120829118316,1.3655512590775327,1.1947218526723553,9.800000000000011,7.796669808356897,1.032644903397735,False,True,False
7160,L54339,300.1,310.0,1511,41.7,186,0,0,0,0,0,0,0.047528852548930564,-0.0037473018605238416,-0.15492785268255319,0.17184285172676744,1.226141643929896,9.899999999999977,6.598460571787622,1.0329890036654448,False,True,False
7161,M22020,300.2,310.1,1485,40.5,188,0,0,0,0,0,0,0.09752238631237203,0.06365021361650658,-0.2999490820756781,0.05146889468299249,1.2575614351874365,9.900000000000034,6.298303487276154,1.0329780146568954,False,False,True
7162,L54341,300.2,310.2,1440,42.9,191,0,0,0,0,0,0,0.09752238631237203,0.13104772909349868,-0.550947363717625,0.2922168087705417,1.3046911220737476,10.0,6.469368520263902,1.033311125916056,False,True,False
7163,L54342,300.2,310.2,1378,43.9,193,0,0,0,0,0,0,0.09752238631237203,0.13104772909349868,-0.8967672184243075,0.3925284396403539,1.3361109133312883,10.0,6.335134569064823,1.033311125916056,False,True,False
7164,M22023,300.1,310.1,1501,39.3,195,0,0,0,0,0,0,0.047528852548930564,0.06365021361650658,-0.21070524860298584,-0.06890506236078245,1.367530704588829,10.0,6.177536914860195,1.0333222259246917,False,False,True
7165,M22024,300.2,310.1,1474,44.0,198,0,0,0,0,0,0,0.09752238631237203,0.06365021361650658,-0.361304217588154,0.40255960272733526,1.4146603914751399,9.900000000000034,6.791915383809823,1.0329780146568954,False,False,True
7166,L54345,300.2,310.1,1392,47.9,201,0,0,0,0,0,0,0.09752238631237203,0.06365021361650658,-0.8186788641357018,0.7937749631196027,1.4617900783614508,9.900000000000034,6.982595036129438,1.0329780146568954,False,True,False
7167,M22026,300.3,310.2,1429,44.7,203,0,0,0,0,0,0,0.14751592007584194,0.13104772909349868,-0.6123024992301009,0.47277774433620406,1.4932098696189915,9.899999999999977,6.689318253220232,1.0329670329670328,False,False,True
7168,L54347,300.3,310.3,1362,60.3,206,1,0,0,0,1,0,0.14751592007584194,0.19844524457052912,-0.9860110518969998,2.0376391859052743,1.5403395565053026,10.0,8.600754005655041,1.0333000333000333,False,True,False
7169,L54348,300.3,310.3,1704,29.5,0,0,0,0,0,0,0,0.14751592007584194,0.19844524457052912,0.9215758885817971,-1.0519590448849419,-1.6958989430213862,10.0,5.264216148287779,1.0333000333000333,False,True,False
7170,L54349,300.3,310.2,1492,52.3,2,0,0,0,0,0,0,0.14751592007584194,0.13104772909349868,-0.26090490493137525,1.2351461389467764,-1.6644791517638455,9.899999999999977,8.17170384333438,1.0329670329670328,False,True,False
7171,M22030,300.3,310.2,1442,39.5,4,0,0,0,0,0,0,0.14751592007584194,0.13104772909349868,-0.5397918845335385,-0.048842736186819724,-1.6330593605063048,9.899999999999977,5.964917792438999,1.0329670329670328,False,False,True
7172,M22031,300.2,310.2,1438,51.5,7,0,0,0,0,0,0,0.09752238631237203,0.13104772909349868,-0.5621028429017115,1.154896834250927,-1.585929673619994,10.0,7.75547177714944,1.033311125916056,False,False,True
7173,M22032,300.1,310.1,1402,46.6,10,0,0,0,0,0,0,0.047528852548930564,0.06365021361650658,-0.7629014682152692,0.6633698429888472,-1.5387999867336828,10.0,6.841889203057912,1.0333222259246917,False,False,True
7174,L54353,300.1,310.1,1684,30.8,13,0,0,0,0,0,0,0.047528852548930564,0.06365021361650658,0.8100210967409317,-0.921553924754186,-1.4916702998473719,10.0,5.431689182113311,1.0333222259246917,False,True,False
7175,L54354,300.2,310.2,1530,48.5,15,0,0,0,0,0,0,0.09752238631237203,0.13104772909349868,-0.04895080043373114,0.8539619416414902,-1.4602505085898312,10.0,7.770970782280867,1.033311125916056,False,True,False
7176,L54355,300.1,310.1,1569,43.5,17,0,0,0,0,0,0,0.047528852548930564,0.06365021361650658,0.16858104365595622,0.3524037872924291,-1.4288307173322905,10.0,7.147502356267672,1.0333222259246917,False,True,False
7177,L54356,300.1,310.1,1650,31.6,19,0,0,0,0,0,0,0.047528852548930564,0.06365021361650658,0.6203779506114607,-0.8413046200583361,-1.3974109260747498,10.0,5.460257618598806,1.0333222259246917,False,True,False
7178,L54357,300.2,310.2,1415,49.6,21,0,0,0,0,0,0,0.09752238631237203,0.13104772909349868,-0.6903908535187067,0.9643047355982838,-1.3659911348172091,10.0,7.349879568541208,1.033311125916056,False,True,False
7179,L54358,300.2,310.2,1600,31.5,23,0,0,0,0,0,0,0.09752238631237203,0.13104772909349868,0.34149097100929743,-0.8513357831453174,-1.3345713435596684,10.0,5.27803958529689,1.033311125916056,False,True,False
7180,L54359,300.2,310.1,1523,42.3,25,0,0,0,0,0,0,0.09752238631237203,0.06365021361650658,-0.087994977578034,0.2320298302486542,-1.3031515523021278,9.900000000000034,6.746559849198868,1.0329780146568954,False,True,False
7181,M22040,300.2,310.2,1628,30.3,27,0,0,0,0,0,0,0.09752238631237203,0.13104772909349868,0.49766767958650887,-0.9717097401890921,-1.2717317610445873,10.0,5.165818410304744,1.033311125916056,False,False,True
7182,L54361,300.2,310.3,1331,52.1,30,0,0,0,0,0,0,0.09752238631237203,0.19844524457052912,-1.158920979250341,1.2150838127728143,-1.2246020741582762,10.100000000000023,7.262027437428004,1.0336442371752166,False,True,False
7183,L54362,300.3,310.3,2158,16.8,32,0,0,0,0,0,0,0.14751592007584194,0.19844524457052912,3.4538696633694395,-2.325916756931557,-1.1931822829007355,10.0,3.796669808356896,1.0333000333000333,False,True,False
7184,L54363,300.2,310.3,1445,50.9,34,0,0,0,0,0,0,0.09752238631237203,0.19844524457052912,-0.5230586657574087,1.0947098557290393,-1.1617624916431948,10.100000000000023,7.7024295737773585,1.0336442371752166,False,True,False
7185,M22044,300.2,310.3,1593,36.1,36,0,0,0,0,0,0,0.09752238631237203,0.19844524457052912,0.30244679386499457,-0.38990228114418113,-1.130342700385654,10.100000000000023,6.022337417530632,1.0336442371752166,False,False,True
7186,L54365,300.3,310.4,1672,29.2,39,0,0,0,0,0,0,0.14751592007584194,0.2658427600475212,0.7430882216364125,-1.0820525341458855,-1.0832130134993432,10.099999999999966,5.112828568436486,1.0336330336330335,False,True,False
7187,M22046,300.4,310.5,1644,31.4,41,0,0,0,0,0,0,0.1975094538392834,0.33324027552455165,0.5869115130592011,-0.8613669462322988,-1.0517932222418025,10.100000000000023,5.405969211435752,1.0336218375499335,False,False,True
7188,L54367,300.4,310.5,1402,54.3,44,0,0,0,0,0,0,0.1975094538392834,0.33324027552455165,-0.7629014682152692,1.4357694006864008,-1.0046635353554916,10.100000000000023,7.972415959786364,1.0336218375499335,False,True,False
7189,L54368,300.4,310.4,1286,56.8,46,0,0,0,0,0,0,0.1975094538392834,0.2658427600475212,-1.409919260892288,1.6865484778609312,-0.9732437440979509,10.0,7.6494711488113944,1.033288948069241,False,True,False
